channel,well,adapter,collinear_confidence,conductance,conductance_filtered_data,event,experiment_tag,flow_cell_id,group_1_adjusted_offset_0mv_pa,group_1_adjusted_offset_0mv_std,group_1_offset_voltage_mv,group_order,include_well,initial_0mv_current_pa,initial_0mv_current_std,initial_current_0_pa,initial_current_1_pa,initial_current_2_pa,initial_voltage_0_mv,initial_voltage_1_mv,initial_voltage_2_mv,intercept,intercept_adjusted_0mv_current_pa,intercept_adjusted_0mv_current_std,multiple,mux_scan_assessment,mux_uncertain,pore,pore_1,pore_median,pore_sd,previous_offset,scan_number,scan_offset_voltage_mv,scan_running_voltage_mv,seconds_since_start_of_run,strand,strand2,strand_median,strand_range,total_good_samples,total_time_active,transition,unavailable,unclassed,unknown_negative,unknown_positive,zero
1,1,0,-0.31,0.0,False,0,no_sample,FLG114,-1.196,0.627,10,0,0,-1.212,0.643,-1.21,-1.194,-1.209,-10,-20,-30,-94.959,-1.217,0.634,0,zero,0,0,0,,,0,1,5,-190,3,0,0,,,0,0.0,0,0,0,0,0,55315
2,1,0,0.02,0.0,False,0,no_sample,FLG114,-0.967,0.661,10,0,0,-0.962,0.659,-0.967,-0.968,-0.967,-10,-20,-30,-20.0,-0.955,0.657,0,zero,0,0,0,,,0,1,5,-190,3,0,0,,,0,0.0,0,0,0,0,0,55251
3,1,0,0.06,0.0,False,0,no_sample,FLG114,-1.031,0.506,10,0,0,-1.041,0.51,-1.048,-1.054,-1.054,-10,-20,-30,2610.0,-1.046,0.508,0,zero,0,0,0,,,0,1,5,-190,3,0,0,,,0,0.0,0,0,0,0,0,55249
4,1,0,0.1,0.0,False,0,no_sample,FLG114,-1.088,0.485,10,0,0,-1.082,0.476,-1.08,-1.08,-1.07,-10,-20,-30,-1635.0,-1.072,0.48,0,zero,0,0,0,,,0,1,5,-190,3,0,0,,,0,0.0,0,0,0,0,0,55258
5,1,3397,2.72,0.734,True,164,no_sample,FLG114,0.784,1.417,10,1,1,7.611,1.462,14.656,21.857,29.33,-10,-20,-30,9.91,4.06,1.446,0,single_pore,0,29402,20161,210.42,1.51,0,1,5,-190,3,0,0,,,32963,0.0,0,0,0,0,2426,0
6,1,424,4.84,0.746,True,77,no_sample,FLG114,0.174,1.45,10,0,0,7.043,1.487,14.054,21.273,28.976,-10,-20,-30,8.718,3.515,1.453,0,unavailable,0,2745,38446,204.17,3.85,0,1,5,-190,3,0,0,,,3246,0.0,0,11270,0,0,1180,15
7,1,6873,4.9,0.754,True,92,no_sample,FLG114,0.659,1.395,10,1,1,7.574,1.439,14.609,21.903,29.687,-10,-20,-30,9.259,4.043,1.38,0,single_pore,0,32858,232,210.01,1.47,0,1,5,-190,3,0,0,,,39823,0.0,0,13333,0,0,685,0
8,1,5823,6.15,0.657,True,298,no_sample,FLG114,1.0,1.427,10,1,1,7.008,1.436,13.882,20.142,27.017,-10,-20,-30,10.959,4.422,1.392,0,single_pore,0,30175,17882,211.41,1.48,0,1,5,-190,3,0,0,,,36296,0.0,0,0,0,0,1162,0
9,1,0,4.03,0.641,True,3,no_sample,FLG114,0.112,1.484,10,0,0,5.659,1.579,12.207,18.418,25.032,-10,-20,-30,8.922,2.945,1.487,0,other,0,0,55748,,,0,1,5,-190,3,0,0,,,3,0.0,0,0,0,0,16,0
10,1,0,-8.65,0.265,False,0,no_sample,FLG114,-0.907,1.43,10,1,1,1.983,1.509,4.273,7.356,9.574,-10,-20,-30,6.431,0.831,1.552,0,single_pore,0,0,9,,,0,1,5,-190,3,25015,5000,71.2,42.3,25015,0.0,0,25027,0,0,12,0
11,1,0,11.58,0.454,True,0,no_sample,FLG114,0.411,1.604,10,0,0,4.472,1.474,8.866,12.829,17.95,-10,-20,-30,8.938,2.25,1.541,0,unavailable,0,0,0,,,0,1,5,-190,3,0,0,,,0,0.0,0,38512,0,0,5013,0
12,1,2551,3.72,0.734,True,139,no_sample,FLG114,-0.836,1.367,10,1,1,7.402,1.468,14.354,21.512,29.042,-10,-20,-30,9.454,3.758,1.419,0,single_pore,0,25284,2563,207.25,1.57,0,1,5,-190,3,0,0,,,27974,0.0,0,0,0,0,427,25074
13,1,0,0.22,0.174,False,0,no_sample,FLG114,0.115,1.545,10,0,0,1.631,1.582,3.324,5.049,6.796,-10,-20,-30,9.126,0.881,1.564,0,unavailable,0,0,0,,,0,1,5,-190,3,0,0,,,0,0.0,0,38824,0,0,0,0
14,1,0,0.19,0.001,False,0,no_sample,FLG114,-0.822,0.635,10,0,0,-0.818,0.635,-0.807,-0.808,-0.79,-10,-20,-30,-685.879,-0.811,0.632,0,zero,0,0,0,,,0,1,5,-190,3,0,0,,,0,0.0,0,0,0,0,0,55364
15,1,0,2.32,0.654,True,0,no_sample,FLG114,0.386,1.4,10,0,0,6.511,1.46,12.801,19.227,25.885,-10,-20,-30,9.505,3.381,1.431,0,other,0,0,55103,,,0,1,5,-190,3,0,0,,,0,0.0,0,0,0,0,19,0
16,1,5707,2.93,0.758,True,225,no_sample,FLG114,1.0,1.447,10,1,1,7.885,1.502,14.976,22.407,30.131,-10,-20,-30,9.696,4.384,1.427,0,single_pore,0,41636,5286,212.45,1.56,0,1,5,-190,3,0,0,,,47568,0.0,0,0,0,0,3335,0
17,1,0,0.13,0.0,False,0,no_sample,FLG114,-1.045,0.478,10,0,0,-1.05,0.488,-1.047,-1.053,-1.046,-10,-20,-30,-385.814,-1.044,0.482,0,zero,0,0,0,,,0,1,5,-190,3,0,0,,,0,0.0,0,0,0,0,0,50307
18,1,4694,2.79,0.736,True,81,no_sample,FLG114,1.193,1.412,10,1,1,7.892,1.426,14.858,22.081,29.583,-10,-20,-30,10.114,4.415,1.4,0,single_pore,0,27152,15761,206.01,1.57,0,1,5,-190,3,1236,0,129.51,81.4,33163,0.0,0,5002,0,0,510,229
19,1,4696,5.82,0.73,True,222,no_sample,FLG114,0.4,1.44,10,1,1,6.975,1.472,13.89,20.896,28.484,-10,-20,-30,8.887,3.548,1.478,0,single_pore,0,33519,230,209.59,1.49,0,1,5,-190,3,0,0,,,38437,0.0,0,13089,0,0,2296,0
20,1,6612,13.16,0.746,True,230,no_sample,FLG114,1.118,1.413,10,1,1,7.862,1.493,14.695,21.496,29.613,-10,-20,-30,9.331,4.415,1.467,0,single_pore,0,42921,4506,207.77,1.57,0,1,5,-190,3,0,0,,,49763,0.0,0,0,0,0,1000,0
21,1,0,,,False,0,no_sample,FLG114,,,10,0,0,,,,,,-10,-20,-30,,,,0,saturated,0,0,0,,,0,1,5,-190,3,0,0,,,0,0.0,0,0,0,0,0,0
22,1,4862,2.04,0.722,True,30,no_sample,FLG114,1.199,1.464,10,1,1,7.749,1.524,14.547,21.669,28.995,-10,-20,-30,10.088,4.316,1.504,0,single_pore,0,12685,37621,200.75,1.77,0,1,5,-190,3,0,0,,,17577,0.0,0,0,0,0,736,0
23,1,6936,1.44,0.743,True,87,no_sample,FLG114,1.152,1.358,10,1,1,7.909,1.405,14.607,21.967,29.471,-10,-20,-30,9.621,4.447,1.383,0,single_pore,0,31403,16035,206.63,1.5,0,1,5,-190,3,0,0,,,38426,0.0,0,0,0,0,275,0
24,1,2021,3.03,0.736,True,321,no_sample,FLG114,1.535,1.409,10,0,0,8.086,1.431,15.075,22.283,29.794,-10,-20,-30,10.411,4.726,1.37,0,unavailable,0,8823,33973,206.93,1.47,0,1,5,-190,3,0,0,,,11165,0.0,0,8324,0,0,2975,198
25,1,0,-0.13,0.0,False,0,no_sample,FLG114,-0.817,1.487,10,0,0,-0.862,1.484,-0.737,-0.735,-0.746,-10,-20,-30,949.029,-0.844,1.464,0,zero,0,0,0,,,0,1,5,-190,3,0,0,,,0,0.0,0,0,0,0,0,55228
26,1,0,-0.26,0.001,False,0,no_sample,FLG114,-0.871,0.576,10,0,0,-0.884,0.582,-0.875,-0.85,-0.851,-10,-20,-30,-534.343,-0.869,0.583,0,zero,0,0,0,,,0,1,5,-190,3,0,0,,,0,0.0,0,0,0,0,0,55196
27,1,0,4.97,0.747,True,183,no_sample,FLG114,0.968,1.425,10,0,0,7.524,1.446,14.488,21.711,29.431,-10,-20,-30,9.269,4.086,1.428,0,other,0,8169,9898,204.73,1.75,0,1,5,-190,3,0,0,,,8352,0.0,0,0,0,0,36400,0
28,1,1178,2.08,0.746,True,132,no_sample,FLG114,1.31,1.422,10,1,1,8.342,1.417,15.288,22.648,30.216,-10,-20,-30,10.434,4.699,1.418,0,single_pore,0,35100,7813,211.86,1.6,0,1,5,-190,3,0,0,,,36410,0.0,0,0,0,0,11470,0
29,1,0,-21.52,0.174,False,0,no_sample,FLG114,0.169,1.496,10,0,0,3.68,2.105,5.743,8.56,9.225,-10,-20,-30,19.959,2.032,1.679,0,zero,0,0,0,,,0,1,5,-190,3,0,0,,,0,0.0,0,0,0,0,13,55133
30,1,0,,,False,0,no_sample,FLG114,,,10,0,0,,,,,,-10,-20,-30,,,,0,saturated,0,0,0,,,0,1,5,-190,3,0,0,,,0,0.0,0,0,0,0,0,0
31,1,0,6.58,1.486,False,3,no_sample,FLG114,1.583,1.409,10,0,0,15.132,1.502,28.926,43.456,58.644,-10,-20,-30,9.388,8.3,1.457,49732,multiple,0,0,2899,,,0,1,5,-190,3,0,0,,,0,0.0,0,0,0,0,436,0
32,1,6850,3.92,0.771,True,58,no_sample,FLG114,0.97,1.356,10,1,1,7.915,1.39,14.965,22.481,30.389,-10,-20,-30,9.314,4.268,1.395,0,single_pore,0,28909,14386,214.14,1.48,0,1,5,-190,3,1328,0,109.44,58.8,37145,0.0,0,0,0,0,5196,0
33,1,0,32.64,0.414,True,0,no_sample,FLG114,-0.048,1.482,10,0,0,4.991,1.992,6.644,9.154,14.928,-10,-20,-30,3.511,1.351,1.711,0,zero,0,0,6,,,0,1,5,-190,3,0,0,,,0,0.0,0,0,0,0,17,55133
34,1,6813,7.32,0.731,True,181,no_sample,FLG114,0.863,1.392,10,1,1,7.489,1.416,14.37,21.315,28.992,-10,-20,-30,9.464,4.094,1.419,0,single_pore,0,36375,9471,207.3,1.52,0,1,5,-190,3,0,0,,,43369,0.0,0,0,0,0,1809,0
35,1,0,,,False,0,no_sample,FLG114,,,10,0,0,,,,,,-10,-20,-30,,,,0,saturated,0,0,0,,,0,1,5,-190,3,0,0,,,0,0.0,0,0,0,0,0,0
36,1,3832,3.26,0.74,True,324,no_sample,FLG114,0.594,1.493,10,1,1,6.66,1.601,13.363,20.6,28.163,-10,-20,-30,7.98,3.66,1.542,0,single_pore,0,7588,40760,211.03,2.31,0,1,5,-190,3,1632,0,109.29,30.2,13376,0.0,0,0,0,0,842,3
37,1,5756,2.27,0.722,True,86,no_sample,FLG114,0.856,1.428,10,1,1,7.458,1.462,14.183,21.291,28.626,-10,-20,-30,9.585,4.104,1.419,0,single_pore,0,41011,4294,202.34,1.56,0,1,5,-190,3,2171,0,107.84,62.4,49024,0.0,0,0,0,0,1487,0
38,1,0,2.32,0.638,True,41,no_sample,FLG114,0.44,1.577,10,0,0,6.357,1.682,12.801,19.063,25.557,-10,-20,-30,10.007,3.46,1.584,0,other,0,0,54353,,,0,1,5,-190,3,0,0,,,41,0.0,0,0,0,0,240,0
39,1,0,-0.04,0.001,False,0,no_sample,FLG114,-0.783,0.658,10,0,0,-0.784,0.646,-0.784,-0.788,-0.796,-10,-20,-30,1248.571,-0.781,0.646,0,zero,0,0,0,,,0,1,5,-190,3,0,0,,,0,0.0,0,0,0,0,0,55309
40,1,2398,0.92,0.742,True,187,no_sample,FLG114,0.951,1.4,10,1,1,7.655,1.371,14.845,22.214,29.675,-10,-20,-30,9.999,4.137,1.417,0,single_pore,0,29981,11746,212.83,1.53,0,1,5,-190,3,0,0,,,32566,0.0,0,12566,0,0,453,0
41,1,0,,,False,0,no_sample,FLG114,,,10,0,0,,,,,,-10,-20,-30,,,,0,saturated,0,0,0,,,0,1,5,-190,3,0,0,,,0,0.0,0,0,0,0,0,0
42,1,0,2.02,0.668,True,0,no_sample,FLG114,0.135,1.389,10,0,0,6.693,1.506,13.288,19.867,26.648,-10,-20,-30,9.84,3.554,1.41,0,unavailable,0,0,45139,,,0,1,5,-190,3,0,0,,,0,0.0,0,10004,0,0,18,0
43,1,0,,,False,0,no_sample,FLG114,,,10,0,0,,,,,,-10,-20,-30,,,,0,saturated,0,0,0,,,0,1,5,-190,3,0,0,,,0,0.0,0,0,0,0,0,0
44,1,2159,1.82,0.746,True,217,no_sample,FLG114,0.851,1.437,10,1,1,7.689,1.406,14.688,22.057,29.608,-10,-20,-30,9.647,4.205,1.395,0,single_pore,0,33869,13985,210.2,1.47,0,1,5,-190,3,0,0,,,36245,0.0,0,0,0,0,3595,869
45,1,0,1.51,0.61,True,0,no_sample,FLG114,0.728,1.33,10,0,0,6.446,1.372,12.272,18.299,24.477,-10,-20,-30,10.067,3.559,1.37,0,other,0,0,55206,,,0,1,5,-190,3,0,0,,,0,0.0,0,0,0,0,13,0
46,1,5874,3.43,0.733,True,311,no_sample,FLG114,0.814,1.333,10,1,1,7.532,1.362,14.404,21.563,29.065,-10,-20,-30,9.566,4.137,1.374,0,single_pore,0,30044,19704,206.12,1.52,0,1,5,-190,3,0,0,,,36229,0.0,0,0,0,0,2674,0
47,1,0,0.27,0.003,False,0,no_sample,FLG114,-0.854,1.426,10,0,0,-0.844,1.406,-0.801,-0.844,-0.86,-10,-20,-30,244.581,-0.848,1.401,0,zero,0,0,0,,,0,1,5,-190,3,0,0,,,0,0.0,0,0,0,0,15,55197
48,1,0,,,False,0,no_sample,FLG114,,,10,0,0,,,,,,-10,-20,-30,,,,0,saturated,0,0,0,,,0,1,5,-190,3,0,0,,,0,0.0,0,0,0,0,0,0
49,1,0,,,False,0,no_sample,FLG114,,,10,0,0,,,,,,-10,-20,-30,,,,0,saturated,0,0,0,,,0,1,5,-190,3,0,0,,,0,0.0,0,0,0,0,0,0
50,1,0,-0.16,0.001,False,0,no_sample,FLG114,-1.061,1.411,10,0,0,-1.073,1.395,-1.047,-1.048,-1.065,-10,-20,-30,906.384,-1.065,1.415,0,zero,0,0,0,,,0,1,5,-190,3,0,0,,,0,0.0,0,0,0,0,11,55246
51,1,0,,,False,0,no_sample,FLG114,,,10,0,0,,,,,,-10,-20,-30,,,,0,saturated,0,0,0,,,0,1,5,-190,3,0,0,,,0,0.0,0,0,0,0,0,0
52,1,0,1.1,0.741,True,216,no_sample,FLG114,0.636,1.513,10,1,1,7.385,1.576,14.424,21.782,29.25,-10,-20,-30,9.432,3.954,1.563,0,single_pore,0,14836,39967,208.83,3.91,0,1,5,-190,3,0,0,,,15052,0.0,0,0,0,0,1956,0
53,1,317,0.5,0.724,True,8,no_sample,FLG114,0.634,1.395,10,0,0,7.433,1.422,14.359,21.57,28.831,-10,-20,-30,9.832,3.849,1.415,0,other,0,971,53031,201.21,1.81,0,1,5,-190,3,1464,0,105.81,55.6,2760,0.0,0,0,0,0,146,0
54,1,1136,3.31,0.756,True,64,no_sample,FLG114,0.441,1.447,10,0,0,7.422,1.462,14.476,21.869,29.593,-10,-20,-30,9.074,3.93,1.434,0,unavailable,0,10494,707,213.85,1.61,0,1,5,-190,3,0,0,,,11694,0.0,0,10508,0,0,31919,0
55,1,3733,1.77,0.748,True,149,no_sample,FLG114,0.682,1.403,10,1,1,7.443,1.464,14.446,21.833,29.397,-10,-20,-30,9.284,4.015,1.492,0,single_pore,0,36120,13558,208.77,1.42,0,1,5,-190,3,0,0,,,40002,0.0,0,0,0,0,949,0
56,1,3765,2.94,0.751,True,196,no_sample,FLG114,1.141,1.42,10,1,1,8.025,1.416,15.047,22.411,30.069,-10,-20,-30,9.964,4.468,1.434,0,single_pore,0,35482,231,212.6,1.67,0,1,5,-190,3,0,0,,,39443,0.0,0,10004,0,0,6060,122
57,1,2931,4.95,0.746,True,218,no_sample,FLG114,0.629,1.376,10,1,1,7.47,1.428,14.075,21.292,29.004,-10,-20,-30,8.735,4.001,1.414,0,single_pore,0,25831,13652,212.3,1.57,0,1,5,-190,3,1369,0,107.75,60.6,30349,0.0,0,12709,0,0,648,0
58,1,0,,,False,0,no_sample,FLG114,,,10,0,0,,,,,,-10,-20,-30,,,,0,saturated,0,0,0,,,0,1,5,-190,3,0,0,,,0,0.0,0,0,0,0,0,0
59,1,0,2.96,0.514,True,0,no_sample,FLG114,0.219,1.453,10,0,0,5.276,1.531,10.363,15.357,20.647,-10,-20,-30,10.049,2.674,1.474,0,unavailable,0,0,15,,,0,1,5,-190,3,0,20034,,,0,0.0,0,28357,0,0,12,0
60,1,7773,-1.83,0.744,True,245,no_sample,FLG114,1.413,1.375,10,1,1,8.182,1.417,15.143,22.671,30.016,-10,-20,-30,10.403,4.71,1.383,0,single_pore,0,40325,4815,209.8,1.49,0,1,5,-190,3,0,0,,,48343,0.0,0,0,0,0,1734,0
61,1,0,,,False,0,no_sample,FLG114,,,10,0,0,,,,,,-10,-20,-30,,,,0,saturated,0,0,0,,,0,1,5,-190,3,0,0,,,0,0.0,0,0,0,0,0,0
62,1,0,,,False,0,no_sample,FLG114,,,10,0,0,,,,,,-10,-20,-30,,,,0,saturated,0,0,0,,,0,1,5,-190,3,0,0,,,0,0.0,0,0,0,0,0,0
63,1,0,0.08,0.001,False,0,no_sample,FLG114,-0.676,1.291,10,0,0,-0.707,1.306,-0.651,-0.666,-0.673,-10,-20,-30,557.573,-0.723,1.293,0,zero,0,0,0,,,0,1,5,-190,3,0,0,,,0,0.0,0,0,0,0,0,55187
64,1,2260,2.15,0.764,True,38,no_sample,FLG114,0.526,1.413,10,1,1,8.311,1.45,15.388,22.923,30.673,-10,-20,-30,10.086,3.401,1.422,0,single_pore,0,11530,43257,194.11,1.51,0,1,5,-190,3,0,0,,,13828,0.0,0,0,0,0,167,0
65,1,378,6.12,0.75,True,81,no_sample,FLG114,0.976,1.412,10,0,0,7.807,1.417,14.844,22.035,29.838,-10,-20,-30,9.647,4.238,1.426,0,other,0,9324,45162,209.0,1.66,0,1,5,-190,3,0,0,,,9783,0.0,0,0,0,0,367,0
66,1,4545,1.55,0.753,True,98,no_sample,FLG114,0.536,1.327,10,1,1,7.253,1.409,14.294,21.743,29.347,-10,-20,-30,8.956,3.817,1.344,0,single_pore,0,35263,6973,212.73,1.4,0,1,5,-190,3,2651,0,111.04,50.4,42557,0.0,0,0,0,0,6699,0
67,1,4693,3.94,0.767,True,200,no_sample,FLG114,1.08,1.379,10,1,1,7.933,1.405,15.033,22.507,30.375,-10,-20,-30,9.505,4.391,1.389,0,single_pore,0,38235,14263,215.26,1.57,0,1,5,-190,3,0,0,,,43128,0.0,0,0,0,0,313,0
